receptor,gauss_1,gauss_2,repulsion,hydrophobic,hydrogen_bonding,tors,exp_binding_affinity
4qtl,84.4846,1383.92,7.34419,19.8447,2.22229,2.6,6.92
4qxo,87.5506,1275.95,2.45353,32.2759,3.24261,1.4,5.51
4qxq,82.306,1264.89,2.86689,36.6016,3.08513,1.4,5.7
4qxr,80.5254,1270.38,2.7223,35.9229,3.16475,1.4,6
4qy3,61.4347,853.976,1.61463,26.3995,1.39752,1.9,6.82
4qyy,145.517,1935.55,4.01753,55.2119,3.16041,2.3,7.3
4r0a,94.0625,1029.22,3.42737,12.2118,5.56768,1.7,4.26
4r3w,88.0483,1194.88,7.01103,0,8.5878,2.3,3
4r4c,116.717,1329.04,2.09593,38.0308,4.18989,2.6,5.54
4r4i,93.3667,1319.26,3.59742,33.0326,5.1238,2.4,6.27
4r4o,90.67,1201.76,2.42261,30.5003,1.88927,2.8,5.82
4r4t,108.188,1289.14,2.05456,34.5122,3.22229,2.8,6.26
4r59,46.0305,1062.36,1.03065,7.74384,1.70228,2.3,7.96
4r5a,84.97,1302.89,4.29146,2.91708,6.37578,2.5,8.7
4r5b,55.6767,1145.39,2.49654,1.51205,3.38463,2.5,6.73
4r5t,101.159,1437.08,4.89283,43.9106,6.2377,2.3,6.1
4r73,86.0895,1200.14,7.48447,0,14.6563,2,7.64
4r74,82.4827,1180.36,8.94183,0,13.2934,2.2,8.1
4r75,99.8283,1300.98,9.12651,0,15.9339,2.5,7.24
4r76,75.7534,1409.27,4.01367,14.8542,4.56734,2.2,7.85
4ra1,92.5848,1041.51,6.31846,0,9.64781,2,5.94
4rak,111.008,1902.05,2.21669,83.9487,2.17653,2.3,7.85
4rd0,136.285,1346.22,6.69186,0,11.6877,2.5,6.62
4rd3,136.475,1370.07,6.81372,0,11.9761,2.5,6.47
4rd6,130.974,1233.96,5.79286,0,10.92,2.5,6.28
4rdn,102.865,1164.39,5.05937,0,2.67845,1.7,5.92
4re2,91.6536,980.442,7.7292,0,9.10801,1.6,4.98
4re4,63.8913,680.8,5.52932,3.87522,8.16927,1.5,6.87
4rfc,48.3918,962.732,1.98377,27.4816,2.03948,3.2,8.24
4rfd,47.1157,863.873,1.93097,24.9953,2.01208,2.4,8.05
4rhx,119.175,1410.3,7.93501,0,13.4401,4,5.8
4riu,70.8205,1314.6,3.63611,8.35616,3.63133,2.5,7.3
4riv,50.7409,757.118,1.83568,16.2523,2.20466,1.1,7
4rj8,94.8287,1445.92,3.73241,27.0229,2.54207,2,7.77
4rlt,98.1861,1406.05,4.52038,26.5277,2.14791,1.6,4.96
4rlu,78.4395,1295.87,2.76862,37.8248,1.86501,1.9,4.82
4rlw,77.5645,1331.35,2.6422,31.4504,2.19949,2.1,4.87
4rn4,82.2362,1483.5,4.05911,12.2829,3.26201,3.3,6.94
4rpn,40.215,944.626,1.85693,37.0073,1,1.1,6.96
4rpo,45.1719,772.133,1.62003,40.4086,1.94266,1.1,7.64
4rqk,72.9412,930.501,1.88316,42.5971,0.50597,1.6,5.82
4rqv,78.9407,1003.44,3.1091,67.3664,0.974331,1.6,5.05
4rr6,99.2722,1613.38,3.32516,0,4.53715,2.5,6
4rra,90.5246,1644.76,3.2908,3.13585,4.14106,2.6,4.87
4rrf,107.565,1583.42,3.47813,0,4.91343,2.5,3.62
4rrg,85.431,1585.75,4.60409,1.73532,3.25674,2.5,2.81
4rsk,55.3575,876.738,3.65163,1.86845,5.98792,2,4.32
4rux,51.2794,778.709,1.27096,29.3011,1.85663,1.9,7.92
4ruy,53.3889,778.352,1.19004,29.9438,1.84059,1.9,7.89
4ruz,48.9717,738.291,1.17313,21.962,1.92156,1.7,7.64
4rvr,53.2898,1063,0.937449,32.1738,1.01257,2.2,6.87
4rwj,110,1893.43,2.31114,52.2359,2.30311,2.6,8.7
4rww,161.057,1870.83,6.27925,0,8.48396,1.7,5.85
4ryd,157.417,2395.85,8.02819,23.9815,12.9353,5.5,11.26
4s1g,97.6385,1562.45,3.77071,66.9858,5.26541,2.2,9.22
4sga,109.114,1377.65,5.02492,25.7074,6.24048,2.6,7.3
4std,68.8925,1396.22,0.831609,80.6955,0.455461,1.7,10.33
4tim,60.0281,726.137,5.97047,0,6.60893,1.9,2.16
4tjz,31.7018,663.056,1.4255,34.9412,2.60944,2.6,5.97
4tkb,39.0313,781.104,2.19868,49.3951,2.60952,3,5.59
4tkh,38.5941,935.56,1.48863,52.6314,2.60575,3.4,5.74
4tkj,52.1612,1048.44,1.74248,59.0453,2.72001,3.8,6.04
4tln,38.3589,575.41,5.24767,6.6209,4.95411,1.8,3.72
4tmk,212.572,2687.53,13.7635,17.3174,17.3229,4.5,7.7
4tpw,63.4531,857.461,2.02399,38.4104,1.57188,2.4,4.69
4tqn,74.4682,1009.99,1.70005,43.4303,2.54471,2.2,6.11
4trc,61.9229,541.891,2.94832,0,1.86537,1.1,4.52
4ts1,70.1342,920.018,5.61214,14.0397,4.26127,1.8,4.94
4tt2,61.8049,1294.85,1.00917,20.199,1.29331,5.4,4.66
4tte,48.6003,797.441,1.26327,27.6698,0.683779,1.7,3.69
4tu4,56.7172,1080.67,1.53511,30.5675,1.39597,2,3.76
4tun,63.4436,754.764,9.80894,4.66757,2.31355,2,5.41
4ty6,107.203,1573.88,2.67071,24.5386,4.31463,2.7,7.52
4tz2,51.982,993.75,2.48968,36.0986,0.946118,1.5,3.46
4u0f,83.4657,982.492,1.58486,51.1477,2.85345,1.5,5.92
4u0w,124.088,1254.09,7.5287,6.37584,11.7465,2.1,3
4u1b,68.6228,909.962,5.18671,39.4698,5.07068,2.3,5.31
4u43,64.4041,1056.12,2.13212,23.4007,0,1.4,4.32
4u4x,71.6119,843.525,1.75297,3.01561,1.0227,1.2,5.01
4u54,57.1674,561.813,2.20814,31.7784,0.992822,1.6,2.06
4u5n,105.079,1503.03,5.45603,57.45,6.27347,5.1,2.48
4u5o,62.9398,828.281,3.10583,33.4315,2.49101,2.9,2.42
4u5s,97.2474,1407.12,5.70179,28.6877,4.24023,5.2,2.41
4u69,61.2304,805.484,3.94754,30.8223,4.43445,1.9,4.26
4u6c,76.1371,952.387,5.58343,52.5506,4.33445,1.9,5
4u6w,68.7883,933.143,5.20681,32.4405,5.71053,2.3,4.21
4u6z,53.3167,778.726,4.25979,23.1065,4.45683,1.9,5.41
4u70,69.8982,913.655,4.86166,37.6989,4.69928,1.7,5.02
4u71,55.7002,874.066,6.05756,24.7113,5.47585,1.5,5.22
4u73,54.4906,857.811,4.52986,19.2335,5.49692,1.5,5.18
4u8w,128.512,2200.71,9.4043,53.1656,5.14683,3.6,11.24
4ua8,106.292,1927.34,6.09618,0,9.83407,3.5,6.26
4uac,127.813,2351.45,8.02567,8.95563,11.8585,4.1,6.54
4ual,81.77,1533.87,2.12374,29.4141,1,1.6,8.4
4ucc,76.4121,753.989,1.58144,13.0428,1.87484,1.8,4.32
4ufh,64.9432,648.973,4.24924,5.95528,7.43363,1.5,6.42
4ufi,63.9438,664.352,4.59023,0,7.65671,1.5,6.2
4ufj,71.78,738.905,4.50481,6.36795,8.10609,1.5,4.28
4ufk,56.8273,604.029,2.97056,0,5.63848,1.5,3.89
4ufl,72.344,817.543,5.89926,11.2537,6.74592,1.5,2.64
4ufm,70.3549,728.775,3.87607,0,7.59775,1.6,3.72
4uin,95.9973,1131.43,2.12399,41.4464,1.5351,1.9,7.62
4uma,53.1997,645.475,6,1.38401,7.98758,1.6,5.41
4umb,52.41,655.78,5.85624,1.11104,8.65914,1.6,4
4umc,52.0515,649.819,5.47309,1,8.13297,1.6,3.44
4unp,64.4722,961.969,1.97227,41.4858,2.51167,1.4,3.23
4uof,88.4325,1140.81,2.4823,2.24379,3.4481,2.4,4.84
4uoh,91.8371,1226.91,2.49061,0,4.88185,2.5,4.77
4up5,55.7372,521.967,2.19258,15.0016,0.528352,1.2,2.6
4ury,75.138,1007.22,3.54162,43.831,3.47662,1.7,2.22
4urz,63.2117,1039.07,1.90773,32.1026,3.19344,1.5,2.52
4us3,103.726,1158.16,4.26803,31.935,6.43746,1.7,5.32
4uye,81.2565,1152.5,1.42133,25.3782,0.831752,1.8,8.02
4uyf,65.9409,1213.35,0.942484,72.8686,1.22987,1.8,7.6
4v01,136.598,2189.91,4.4293,86.2906,3.07217,2.4,8.11
4v24,119.076,2046.17,2.70316,117.367,1.92856,2.9,8.37
4v27,78.0054,1057.68,5.94304,6.907,7.473,2.4,6.66
4w52,32.8005,495.317,0.462676,49.9259,0,1,3.76
4w97,201.014,2917.73,6.30516,66.4388,6.18781,5.8,7.1
4w9d,85.3641,1242.39,3.14269,46.9009,3.84233,2.3,4.99
4w9f,93.2934,1267.98,3.58391,46.8243,3.87892,2.3,5.49
4w9j,119.244,1623.08,4.59601,52.6653,4.47927,3.3,6.23
4w9k,131.55,1664.92,4.71568,66.118,3.78173,3.3,6.54
4w9o,122.1,1525.8,2.30263,61.8638,1.71295,3.2,7.77
4w9p,127.277,1531.13,2.56916,63.6586,2.62704,3.2,7.8
4wa9,109.19,1587.17,3.5568,81.9071,2.39372,2,8.42
4whs,29.4163,475.715,0.367825,18.3802,0.597331,1.2,4.12
4wk1,139.158,1718.48,4.29665,0,6.20597,1.8,5.89
4wkb,120.521,1384.04,3.71817,8.70097,3.5974,2,11.57
4wkn,119.388,1382.49,3.89366,9.29855,3.46204,2,9.72
4wko,135.002,1549.34,4.63315,27.054,4.69152,2.8,9.47
4wkp,132.273,1612.88,3.95156,16.4881,3.63188,3.3,9.55
4wn5,108.262,1501.43,0.711167,110.181,1.03915,5,7.41
4wop,113.936,1234.03,7.53583,3,10.7604,2.9,4.76
4wov,95.221,1271.42,2.75465,14.1105,1.96988,2,7.14
4wr7,73.2619,1072.41,2.0611,20.2474,1.55592,1.9,11.7
4wrb,119.047,1285.42,4.36046,62.4608,2.58925,2.3,6.19
4wt2,116.668,2064.84,1.7527,85.6539,1.61768,3.4,10.42
4wup,49.5529,812.33,2.23938,13.2798,2.17814,2,9.82
4ww6,61.6732,1039.11,1.37883,21.8978,1.88367,1.9,10.21
4ww8,53.2643,789.037,1.68924,27.3703,2.07167,1.9,10.17
4x11,49.0186,791.02,3.17291,8.59549,5.67823,2.5,2.22
4x24,119.45,1391.54,3.84526,8.37566,3.58472,1.9,9.78
4x3k,167.104,2101.92,3.903,45.8253,6.92337,6.7,4.56
4x48,100.391,1527.15,4.59331,26.5268,1.85906,2.2,6.77
4x50,79.514,1113.59,4.48856,34.1454,7.92583,2.2,7.75
4x5p,88.6544,1201.26,6.12395,28.5272,8.49578,2.6,8.21
4x5q,96.6225,1250.83,5.01063,36.8969,8.51878,2.4,9
4x5r,97.3549,1263.3,6.24626,14.8775,8.52402,2.6,7.85
4x5y,113.87,1806.84,3.37284,30.0838,2.24069,2.6,8.03
4x5z,102.655,1513.2,2.6751,22.1607,2.69035,2.2,7.63
4x6i,85.5682,1070.53,2.95349,26.4358,2.59884,1.9,8
4x6m,153.402,1857.23,3.81148,28.7328,5.37605,2.8,8.24
4x6n,171.064,1998.83,4.96182,29.0067,4.26716,2.6,8.82
4x6o,176.506,1988.79,4.22018,29.2645,3.37048,3.2,8.72
4x8o,260.837,3539.31,14.2156,0,22.5207,4.8,6.6
4x8u,75.3687,798.484,1.94977,9.83838,0.953483,1.2,2.46
4x8v,159.347,2081.08,4.60657,17.6831,2.58158,3.2,6.89
4xaq,84.0284,977.026,5.38747,17.1834,8.86825,1.5,7.14
4xar,82.8685,975.134,5.27948,16.5939,8.57865,1.5,6.97
4xas,83.8477,1088.03,5.79939,28.304,9.14813,1.5,6.59
4xe1,57.5088,874.198,2.59933,17.6264,2.88599,1.3,7.11
4xip,81.1707,1248.6,1.46139,73.2852,1,1.4,6.63
4xiq,81.3832,1368.99,1.58996,65.5547,1.97718,1.2,7.07
4xir,85.8591,1550.44,1.97203,70.2375,1.84216,1.6,6.94
4xit,106.489,1599.26,1.77936,76.6424,1.7768,1.6,7.27
4xmb,155.765,2090.47,7.05043,55.4857,7.22032,3.4,7.36
4xmr,56.5004,634.211,3.01573,29.0929,5.70133,1.7,4.07
4xt2,107.078,1656.42,1.57088,46.72,0,1.4,7.15
4xtv,208.674,2329.96,8.21786,26.7247,11.4148,3.1,9.27
4xtw,203.812,2433.86,6.98276,21.6996,9.33413,3.6,9.03
4xtx,203.212,2444.96,8.71313,21.2237,10.6399,3.7,10.57
4xty,215.542,2410.7,8.04251,21.4671,10.5922,3.2,9.21
4xtz,208.991,2387.04,7.86449,21.7825,9.63574,3.2,9.82
4xu0,216.363,2438.89,10.0709,22.3071,11.5234,3.2,9.11
4xu1,216.212,2333.92,8.00671,20.7926,9.23232,3,9.49
4xu2,197.979,2321.58,9.97092,22.1469,11.0071,3.2,9.23
4xu3,196.27,2187.63,10.6255,21.3579,9.41845,3.4,9.5
4xxh,84.0208,1650.06,7.89702,0,14.8074,2.9,5
4xy8,80.8372,1023.86,1.72688,29.2668,1.72531,1.5,6.4
4xya,68.8654,998.65,1.65396,26.2648,1.56093,1.3,5.86
4y0a,56.7811,798.666,4.44577,7.2911,6.23352,1.5,2.31
4y2q,55.9445,1060.3,3.13119,27.3137,2,1.4,2.92
4y59,108.163,1379.89,7.48809,73.1922,3.16806,1.5,5.24
4y5d,106.273,1430.85,5.35915,63.3512,4.07372,1.7,5.92
4y79,108.466,1424.9,2.95368,21.546,0.16169,2.2,7.96
4y8x,174.911,1994.03,4.42736,28.3412,3.13667,3.2,8.43
4yc0,87.334,914.768,1.99146,41.3168,2.78504,1.4,4.13
4yc9,76.3894,1363.6,1.31898,22.253,1.4883,4.2,8.89
4ye3,119.754,2130.27,8.32656,49.2426,5.28588,4.2,8.37
4yes,114.289,1446.59,3.13103,31.7308,4.22452,2.1,8.02
4ygf,47.6111,649.794,1.73691,0,2.35727,1.5,7.68
4yha,53.3121,709.933,4.35606,0.193157,4.17356,1.5,6.65
4yhq,132.134,2144.39,10.8786,53.7951,6.18051,3.6,8.77
4yik,122.284,1732.06,3.59908,32.5278,3.84457,2,6.89
4ykj,59.4335,453.713,4.6864,7.67879,7.10539,1.3,4.43
4ykk,68.7169,533.984,6.42255,0,8.34427,1.6,2.77
4ymb,86.8734,1120.7,4.50205,23.0497,7.23004,2,6.21
4ymg,155.363,1671.21,8.80263,2.84896,8.80407,2.7,4.68
4ymh,141.579,1625.65,5.66966,3.2693,6.58266,2.8,6.46
4yml,115.672,1408.91,4.75216,6.67595,5.08733,1.9,8.35
4ymq,120.321,2364.34,3.90548,78.5482,1.4028,3.6,5.8
4ymx,102.914,856.771,6.74255,14.5012,10.8635,2.1,7.1
4ynb,148.72,1635.03,4.62338,9.99289,3.68924,2.1,10.37
4ynl,137.158,1581.64,11.6506,1.18245,16.7699,5.8,4.62
4yo8,118.189,1338.16,4.19379,47.5835,4.12947,2.8,10.52
4yrd,38.9242,636.111,1.72386,25.1865,1.95478,1.3,4.57
4ysl,61.6255,1151.97,2.83516,4.9445,3.99663,3,5.8
4ytc,88.3241,1472.25,2.51639,30.0766,2.36428,2.1,7.89
4yth,90.49,1516.19,2.12575,32.8296,0.974346,2.2,8.7
4yzu,137.375,1314.59,2.95031,33.1465,2.0009,2,5.05
4z0k,149.531,1455.29,3.58386,27.6086,1.28657,1.7,6.34
4z0q,69.1288,1075.89,2.20433,36.5723,1.86862,1.5,8.17
4z1e,56.3271,969.943,1.5521,34.1894,1.38995,1.7,8.24
4z1j,62.598,1009.03,1.67867,43.4828,2.64259,1.5,8.11
4z1k,59.6299,1053.06,1.52618,37.1812,2.52863,1.7,8.33
4z2b,117.944,1721.95,3.05298,77.5556,1.4005,1.9,7.76
4z6h,76.8707,1027.53,2.2603,50.4756,1,1.2,6.21
4z6i,94.193,1323.1,2.39888,62.2573,2.79883,2,6.31
4z83,104.288,1518.33,5.65211,34.2498,4.37678,1.6,7.4
4z84,99.0408,1574.16,5.96302,37.0275,3.22385,1.6,5.82
4z93,78.5304,1284.08,1.36859,65.3439,0.742564,1.8,7.35
4zae,163.694,1598.68,3.90373,41.4135,2.30857,2.2,8.44
4zb6,132.231,2004.6,7.09268,6.77549,11.1561,5.4,6.28
4zb8,140.616,2029.25,8.6478,5.34748,11.9751,5.4,6.03
4zba,125.911,1828.72,6.44227,11.5888,11.1961,5.4,5.51
4zbf,100.964,1590.79,2.17434,96.913,1.86981,2.3,7.13
4zbi,101.054,1539.77,2.5155,103.311,2.41722,2.2,6.51
4zeb,121.772,1973.32,6.70284,0,12.3505,3.8,6.52
4zec,130.099,1938.33,7.16039,7.02413,12.0009,4.1,5.82
4zei,75.3576,882.434,4.41208,0,8.44067,1.7,5.88
4zek,83.675,1053.94,5.91857,1.94833,9.83322,2.1,5.66
4zhl,197.522,2836.45,11.3744,51.9238,12.8107,3.8,6.47
4zhm,130.18,2336.74,16.5008,49.2021,7.62393,3,8.05
4zip,135.456,2393.99,5.32146,83.1683,4.44474,4.1,9.68
4zj4,111.999,2050.05,3.51606,30.143,5.10244,3.3,8.1
4zj6,107.599,2053.38,3.92862,35.5454,5.28581,3.3,8.52
4zji,95.6913,1592.72,2.28485,50.4599,1,1.4,6.47
4zl4,150.532,2253.01,7.86954,38.3499,11.8951,5.3,7.86
4zls,154.939,2300.38,6.6706,71.7121,4.02645,4.3,9.09
4zme,71.1776,894.234,2.59244,0,2.41133,1.7,4.3
4zo5,123.385,1732.54,1.77949,72.2254,1.4993,2.4,9.82
4zow,46.2216,1096.3,3.21089,32.3227,2.52206,2.4,4.12
4zvi,61.6527,1058.69,2.47332,25.4223,2.31116,2,6.33
4zwx,67.4363,1157.45,3.12944,15.6816,2.27957,4.7,8.7
4zwz,70.904,1310.49,3.07987,2.43217,4.07125,2.9,8.7
4zx0,82.105,1485.26,2.22308,3.48499,2.61283,3,8
4zx1,53.5916,1237.24,2.65655,6.44922,2.51307,2.8,6.14
4zyf,102.456,1705.08,1.22906,84.9196,0.223827,2.8,8.64
4zzd,114.136,1339.88,4.80935,27.7778,0.712382,2.4,6.6
4zzx,95.9479,992.231,1.67804,42.8284,2.2942,2,6.9
4zzy,118.995,1413.83,3.06159,60.0253,2.75357,1.6,5.6
4zzz,91.3759,1007.65,1.96455,40.2471,2.47329,2.1,7.06
5a2i,98.5856,1316.67,5.79481,35.2119,3.85655,4.4,5.06
5a5q,38.3042,820.331,2.84734,17.524,3.51915,1.4,4.68
5a81,49.6712,1086.69,2.23922,32.3904,3.30483,2,5.54
5acy,64.6425,1213.27,0.747931,80.791,0.758732,2,8.19
5afv,63.6757,937.542,2.86982,51.7023,0,1.8,5.59
5ahw,120.783,1330.2,5.95505,0,6.05192,1.4,5.17
5alb,187.776,2252.84,4.74888,47.9096,2.59316,3.3,10.71
5am6,70.2336,1317.04,2.61587,34.2068,2.70528,1.4,6.73
5am7,72.0354,1352.54,3.16808,30.6271,2.65733,1.4,7.19
5amd,69.2313,1191.21,2.72755,28.2669,4.01568,2.5,8.55
5amg,64.4921,1118.13,2.29827,21.5324,3.71021,2.7,8.22
5aml,67.817,1073.83,2.27903,23.6341,3.35324,2.3,9.15
5aoi,62.9654,774.972,0.898232,29.9503,0,1.7,3.03
5aoj,71.4623,962.274,2.73336,26.7355,0.869599,1.5,4.68
5aol,54.0782,786.552,1.55139,35.6993,0.933773,1.4,2.32
5aut,75.512,1182.09,2.35724,55.537,2.06578,1.6,5.17
5azf,112.748,1517.72,4.02044,83.0397,5.77239,4.5,4.44
5boj,56.6783,1021.42,3.03487,49.4546,1.90889,2.2,7
5bry,122.443,2150.17,7.26966,53.013,5.4973,3.9,11.82
5bs4,122.77,2127.26,7.64635,55.8039,7.71296,3.8,11
5btx,99.115,836.962,4.04778,0,3.36735,1.4,3.55
5bv3,156.928,1711.14,10.6391,0,13.1019,2.5,7.17
5bwc,86.2188,1367.38,2.19347,68.654,0.261651,3.4,7.21
5byi,64.1017,946.474,1.53548,30.9772,1.95784,2,7.51
5c1m,79.6445,1787.59,3.60541,49.1538,1.37818,1.3,10.8
5c2a,81.7445,1082.47,1.6153,53.2189,0,1.8,8.32
5c3p,45.6679,674.841,2.60429,8.48605,5.85603,1.8,4.46
5c5t,47.7746,697.274,3.93853,5.09964,5.75886,1.8,3.13
5c8n,93.842,1549.22,4.58405,17.0314,3.55024,2.5,7.55
5cap,93.6078,1532.79,3.97294,23.0407,2.84543,2.4,7.28
5caq,94.7517,1454.78,3.89746,19.1814,2.7161,2,8.57
5cas,107.071,1656.52,3.40028,23.2952,2.43237,2.5,8.85
5cau,105.304,1650.58,3.64919,26.499,2.66641,2.5,8.8
5cbm,57.2171,937.216,5.95145,10.1414,4.74089,2.1,7.77
5cbr,109.771,1245.81,6.09036,34.3045,8.8152,2,5.74
5cbs,88.3478,1042.44,3.76211,35.1934,6.00088,2,5.41
5cc2,91.0915,873.711,2.44621,34.9232,3.54181,1.2,4.1
5cep,77.2442,1367.05,2.28844,37.9692,1,2,6.84
5ceq,87.1268,1344.73,2.60504,33.5523,1,2,7.38
5cjf,54.3703,1098.08,1.82977,40.5253,2.1774,2,9.59
5cp9,44.8403,434.565,3.96346,34.63,2.56494,1.6,3.51
5cqu,68.8427,1188.57,1.90008,37.8108,0,2.5,6.54
5cs3,47.7666,713.257,1.43997,7.63528,2.21451,2.3,2.15
5ct2,53.5785,635.854,1.02506,26.3631,1.63431,2,2.92
5d1r,58.8334,958.819,0.681804,74.5423,0,3.4,4.84
5d21,52.7949,767.796,3.28701,1.62075,5.81102,2,8.38
5dgu,123.989,2183.05,5.12425,55.3687,4.44822,3.9,11.35
5dgw,119.448,2216.54,6.30684,53.2587,5.04747,4.1,11.05
5dit,117.908,1778.29,2.21534,76.2485,1.82829,4.3,6.15
5dq8,66.272,1123.11,2.11403,64.9705,1.17602,1.8,4.14
5dqe,66.6103,978.699,3.5445,61.3035,1.47009,1.6,3.63
5e13,90.2483,1058.67,3.91986,2.09062,3.55806,2.3,4.24
5e1s,103.063,1786.14,1.80428,26.928,0.839593,2.8,7.92
5e2o,151.886,1873.43,6.49613,29.1069,4.45643,2.8,8.7
5e2p,157.943,1985.72,3.28289,25.5841,3.63422,2.9,8.8
5e2r,62.766,1142.79,1.955,53.5623,1.86138,2,7.06
5e8f,97.858,1592.73,4.97904,10.1083,6.1604,5.8,8.64
5efa,103.711,1258.45,6.17735,0,5.46035,2.9,4.83
5efc,91.8668,1081.43,5.56275,0,4.79022,2.8,4.85
5egm,148.49,1744.93,3.69509,40.7007,1.39678,2,8.62
5er1,81.5965,1550.42,3.49034,43.317,4.82402,4.6,6.02
5er2,145.509,2824.92,6.07728,76.4513,8.32748,6.8,6.57
5fl4,66.1784,1011.08,1.65575,38.7322,1.78284,1.7,7
5fl5,59.5624,945.584,1.46322,22.1476,1.74914,1.9,8.19
5fl6,54.9374,916.418,1.65771,25.3466,1.97299,1.7,7.36
5std,86.9143,1721.1,1.69405,124.993,0.441979,2,10.49
5tmp,215.011,2770.89,11.3483,17.5842,13.6345,5,7.47
5upj,68.4543,1248.15,2.79094,50.9808,2.70066,1.7,7.12
5yas,43.2543,766.704,1.93223,34.9974,1.7429,1.6,3.26
6cpa,98.0446,1719.14,7.97144,35.678,8.29546,3.4,11.52
6rnt,71.1773,885.349,5.03553,0,6.07134,2,2.37
6std,81.6546,1383.13,1.48515,69.8609,0.808935,1.8,8.64
6upj,52.5985,1160.38,1.80209,33.7718,2.95018,1.7,6.32
7std,69.0084,1341.49,1.14632,87.3149,1,1.8,10.72
7upj,81.4361,1644.56,2.92091,40.4097,4.38401,2.3,8.49
8a3h,106.94,1339.1,8.79996,0,13.4969,2.5,4.06
8cpa,100.36,1707.48,9.69416,42.9147,8.23576,3.4,9.15
966c,89.2021,1458.6,4.9449,26.7531,4.80776,2.3,7.64
1a30,85.6817,1306.82,4.71109,20.4932,3.5947,3.5,4.3
1bcu,61.69,865.731,0.635437,11.1526,1.18484,1.1,3.28
1bzc,125.174,1303.66,7.30516,81.4666,8.13383,2.6,4.92
1c5z,60.225,620.101,2.93349,5.28937,4.58183,1.3,4.01
1e66,126.467,1345.52,2.19677,89.2305,0.836032,1.3,9.89
1eby,154.24,2545.66,5.69358,100.433,7.94474,4,9.7
1gpk,73.4939,1214.86,1.38721,47.0127,1.82439,1.1,5.37
1gpn,86.7437,1262.79,2.28434,47.1235,1.18392,1,6.48
1h22,129.963,1917.04,2.89771,96.9027,2.76181,3.6,9.1
1h23,132.408,2005.02,3.05265,112.527,2.91679,4,8.35
1k1i,93.8645,1358.61,3.95554,10.1388,6.84685,2.7,6.58
1lpg,171.573,1832.46,7.45437,48.799,2.84496,3.1,7.09
1mq6,157.19,1710.19,2.93859,24.7638,1.36341,2.6,11.15
1nc1,123.616,1408.47,6.80317,8.41993,4.68725,1.9,6.12
1nc3,117.886,1339.49,6.48922,0,8.26183,1.7,5
1nvq,110.817,1896.4,4.07525,63.8517,4.41865,1.9,8.25
1o0h,88.7855,1110.22,5.47979,0,7.74313,2.4,5.92
1o3f,100.502,1201.69,5.45633,11.5962,6.53927,1.8,7.96
1o5b,74.435,794.649,3.03799,7.33121,2.96824,1.3,5.77
1owh,78.3403,1164.34,3.43535,11.2547,5.11083,2,7.4
1oyt,103.097,1621.48,2.9901,40.8506,4.15197,1.9,7.24
1p1n,79.1796,982.074,4.66233,20.3531,7.1421,1.8,6.8
1p1q,85.4394,935.472,7.84141,15.1729,6.93264,1.8,4.89
1ps3,88.4303,970.71,6.6525,0,9.25289,1.6,2.28
1pxn,88.8369,1406.13,3.89381,31.1986,2.69175,1.5,7.15
1q8t,51.0047,1172.39,2.44563,23.8943,0.938342,1.7,4.76
1q8u,68.1155,1330.71,2.47424,44.0656,0,1.4,5.96
1qf1,101.66,1424.37,4.94849,53.0278,6.37781,3.3,7.32
1qkt,53.897,1210.37,1.71384,59.1558,1.61827,1.2,9.04
1r5y,90.3245,801.768,5.36385,22.8494,7.30979,1.2,6.46
1s38,79.0846,851.371,3.11275,28.9042,4.99936,1.1,5.15
1sqa,103.177,1434.62,3.81213,8.77224,4.26426,2.4,9.21
1syi,112.165,1126.67,7.03202,18.2708,10.2892,1.7,5.44
1u1b,106.475,1921.28,4.33098,4.34788,6.26198,3.9,7.8
1uto,41.05,572.65,0.762191,6.28351,1.36514,1.5,2.27
1vso,78.3798,913.33,5.49686,20.934,7.81322,2.5,4.72
1w4o,62.0491,980.69,4.99607,2.28599,7.20013,1.8,5.22
1y6r,121.517,1390.24,4.63093,4.18593,6.15281,1.9,10.11
1yc1,94.5314,1549.07,2.5564,35.7063,2.95997,1.8,6.17
1ydr,68.192,1267.45,2.95996,34.6633,0.377737,1.4,5.52
1ydt,112.031,1631.24,3.4413,43.4312,1.07344,2.6,7.32
1z6e,160.822,1888.39,3.4603,32.5884,2.57218,2.5,9.72
1z95,101.96,1874.41,3.44679,57.9998,3.07408,2.3,7.12
1z9g,63.0676,959.706,3.24037,32.8526,2.96386,2.3,5.64
2al5,106.356,1028.18,5.92083,1.77036,10.4266,1.7,8.4
2br1,82.7314,1433.12,1.5417,37.3751,0.122342,2.5,5.14
2brb,75.4717,1278.46,1.42538,45.0373,0.374155,1.7,4.86
2c3i,77.8116,1287.7,1.60968,72.3932,0,2,7.6
2cbv,73.0418,849.98,7.46596,7.12441,10.7573,1.4,5.48
2cet,113.148,1389.93,7.98262,21.8948,10.9551,2.2,8.02
2fvd,101.443,1596.72,3.49453,30.1233,3.05264,2.2,8.52
2fxs,74.9526,1280.87,3.8333,14.6484,2.75949,2.8,6.06
2hb1,68.7139,850.41,3.11533,7.88714,4.05175,1.8,3.8
2iwx,62.325,1259.57,1.75515,28.3367,1.54919,1.2,6.68
2j78,85.1333,904.143,8.63939,0,13.2402,1.7,6.42
2j7h,71.5831,689.364,5.31681,0,8.40005,1.5,7.19
