receptor,van_der_Waals,hydrogen_bonding,electrostatic,solvation,tors,exp_binding_affinity
4qtl,-69.2455,-9.7783,-0.000257251,120.139,8,6.92
4qxo,-74.564,-6.95168,-0.024355,80.3,2,5.51
4qxq,-70.8769,-2.86655,-0.0221416,76.5309,2,5.7
4qxr,-70.8452,-5.49505,-0.023427,76.181,2,6
4qy3,-47.4577,-9.60917,-0.00922621,59.2688,4.5,6.82
4qyy,-114.177,-12.2826,-0.00122935,130.14,6.5,7.3
4r0a,-61.3957,-18.118,-0.0064114,108.933,3.5,4.26
4r3w,-70.9684,-24.8695,-0.0341318,167.404,6.5,3
4r4c,-86.6768,-22.2305,-0.0525017,101.667,8,5.54
4r4i,-82.384,-20.3225,-0.0568046,95.71,7,6.27
4r4o,-76.1529,-11.0109,-0.0337251,87.8413,9,5.82
4r4t,-80.67,-16.2244,-0.0424601,93.2005,9,6.26
4r59,-52.9355,-11.7201,-0.00172184,99.6384,6.5,7.96
4r5a,-72.9509,-21.9751,-0.00438678,124.725,7.5,8.7
4r5b,-57.3949,-19.3189,-0.00372722,112.766,7.5,6.73
4r5t,-83.267,-28.4922,-0.00677404,123.632,6.5,6.1
4r73,-68.6174,-58.3299,-0.0639422,166.688,5,7.64
4r74,-66.3825,-48.4171,-0.0589523,165.169,6,8.1
4r75,-77.0382,-66.3588,-0.0509498,180.733,7.5,7.24
4r76,-73.3028,-21.5474,-0.00425379,138.508,6,7.85
4ra1,-69.0534,-33.9043,-0.0201646,142.546,5,5.94
4rak,-103.343,-5.13231,-0.00449186,65.2716,6.5,7.85
4rd0,-89.0522,-40.5182,-0.0780483,187.753,7.5,6.62
4rd3,-90.7968,-41.6392,-0.0648381,189.878,7.5,6.47
4rd6,-86.8344,-43.8892,-0.0717403,173.751,7.5,6.28
4rdn,-76.8462,-15.4828,-0.00782671,139.877,3.5,5.92
4re2,-61.5207,-36.8722,-0.0196425,131.489,3,4.98
4re4,-45.8881,-36.0637,-0.0733565,100.762,2.5,6.87
4rfc,-52.1544,-8.77435,-0.00196055,66.4352,11,8.24
4rfd,-49.0803,-8.8731,-0.00173454,69.5036,7,8.05
4rhx,-85.3902,-53.4818,-0.042346,225.978,15,5.8
4riu,-70.1257,-11.6244,-0.000741342,143.137,7.5,7.3
4riv,-44.5766,-6.64152,-0.000951367,59.5168,0.5,7
4rj8,-80.9719,-7.72907,-0.00343452,104.097,5,7.77
4rlt,-79.0541,-3.12833,0.000445403,113.324,3,4.96
4rlu,-70.1024,-10.3602,-0.0027099,83.6801,4.5,4.82
4rlw,-70.9111,-6.70386,0.00171132,104.048,5.5,4.87
4rn4,-69.9728,-13.8216,0.0030401,144.646,11.5,6.94
4rpn,-55.5179,-0.480538,0.0012736,48.5843,0.5,6.96
4rpo,-46.5455,-4.45602,0.00130218,40.3573,0.5,7.64
4rqk,-61.8307,-0.231026,-9.9136e-05,40.0912,3,5.82
4rqv,-63.2035,-0.0437316,3.65568e-05,39.7039,3,5.05
4rr6,-97.7911,-32.8407,-0.00420062,213.154,7.5,6
4rra,-96.322,-33.5225,0.00385661,207.055,8,4.87
4rrf,-95.0428,-37.207,-0.0185718,212.4,7.5,3.62
4rrg,-87.7849,-19.2337,-0.0103403,201.214,7.5,2.81
4rsk,-51.2001,-25.4407,-0.0243434,106.004,5,4.32
4rux,-45.5126,-8.7371,-0.0018162,51.2232,4.5,7.92
4ruy,-45.6538,-8.6572,-0.00168911,51.2975,4.5,7.89
4ruz,-43.0767,-8.52132,-0.00169047,51.7163,3.5,7.64
4rvr,-53.8812,-9.38276,-0.00376358,32.9595,6,6.87
4rwj,-102.07,-13.9333,-0.012663,125.229,8,8.7
4rww,-108.965,-38.7109,-0.00640372,245.121,3.5,5.85
4ryd,-141.689,-71.1052,-0.131126,290.542,22.5,11.26
4s1g,-86.7429,-25.5998,-0.0551153,106.574,6,9.22
4sga,-87.0623,-26.2589,-0.0140054,111.827,8,7.3
4std,-71.1868,-0.248836,0.000854259,73.1256,3.5,10.33
4tim,-44.6006,-26.7208,-0.0513201,109.393,4.5,2.16
4tjz,-34.7355,-10.0695,-0.0289042,30.9064,8,5.97
4tkb,-41.5257,-10.5385,-0.0297347,29.6211,10,5.59
4tkh,-47.414,-9.90761,-0.0292738,31.863,12,5.74
4tkj,-55.2439,-10.3067,-0.0290115,31.8246,14,6.04
4tln,-36.2597,-22.0758,-0.0219923,64.57,4,3.72
4tmk,-157.669,-55.0865,-0.122017,334.778,17.5,7.7
4tpw,-55.7939,-6.98888,-0.0612428,58.4254,7,4.69
4tqn,-57.5293,-7.39762,-0.020529,54.7646,6,6.11
4trc,-37.3834,-12.9831,-0.00274247,86.6534,0.5,4.52
4ts1,-56.5536,-27.9934,-0.0385674,104.027,4,4.94
4tt2,-64.5014,-10.939,-0.013712,125.51,22,4.66
4tte,-42.3298,-6.96767,-0.00217543,50.4439,3.5,3.69
4tu4,-57.0792,-11.3573,-0.00448556,60.8497,5,3.76
4tun,-48.1674,-6.3231,0.0166898,76.9091,5,5.41
4ty6,-93.8968,-25.4577,-0.0316283,125.712,8.5,7.52
4tz2,-52.9076,-8.0564,0.00181906,74.9207,2.5,3.46
4u0f,-62.8679,-16.7646,-0.00316809,76.2043,2.5,5.92
4u0w,-84.4933,-47.9713,-0.0720073,171.908,5.5,3
4u1b,-52.7421,-28.7159,0.0256444,92.4094,6.5,5.31
4u43,-56.177,-0.582752,0.00221505,96.0522,2,4.32
4u4x,-52.7954,-5.35483,-0.00169835,67.8616,1,5.01
4u54,-35.3112,-4.78586,-0.010778,46.6802,3,2.06
4u5n,-91.2426,-34.3003,-0.0516295,167.454,20.5,2.48
4u5o,-50.2141,-15.9155,-0.0398317,86.2611,9.5,2.42
4u5s,-83.14,-29.1748,-0.0398418,155.215,21,2.41
4u69,-46.1756,-24.5107,0.0291846,92.7168,4.5,4.26
4u6c,-56.2201,-23.3469,0.027044,92.4322,4.5,5
4u6w,-53.7413,-28.6088,0.0204974,91.4861,6.5,4.21
4u6z,-44.0368,-25.6583,0.0214796,91.971,4.5,5.41
4u70,-52.4435,-25.0283,0.0297268,90.5812,3.5,5.02
4u71,-48.707,-30.7753,0.019413,92.0025,2.5,5.22
4u73,-46.806,-28.149,0.0132858,106.129,2.5,5.18
4u8w,-119.533,-17.6278,-0.00567882,146.607,13,11.24
4ua8,-104.94,-35.9557,-0.00966863,252.891,12.5,6.26
4uac,-126.148,-48.6263,-0.0530775,299.339,15.5,6.54
4ual,-79.7201,-5.42478,-0.0297391,142.756,3,8.4
4ucc,-53.8336,-3.14108,-0.0189209,72.2769,4,4.32
4ufh,-47.144,-30.4777,-0.0709121,90.5302,2.5,6.42
4ufi,-47.3127,-32.6201,-0.106295,113.857,2.5,6.2
4ufj,-50.5917,-30.662,-0.00234811,87.7527,2.5,4.28
4ufk,-42.0903,-28.2597,-0.0436182,89.2955,2.5,3.89
4ufl,-53.6568,-29.753,-0.0752366,91.6381,2.5,2.64
4ufm,-50.7718,-38.0562,-0.0552591,108.201,3,3.72
4uin,-72.4047,-6.04483,-0.0289561,74.572,4.5,7.62
4uma,-38.5394,-32.3274,-0.0743639,97.0911,3,5.41
4umb,-38.1435,-32.3527,-0.0742505,103.239,3,4
4umc,-37.8459,-34.899,-0.0773087,102.576,3,3.44
4unp,-58.3859,-6.87553,-0.00347353,61.9563,2,3.23
4uof,-61.6732,-17.8256,-0.0419572,157.487,7,4.84
4uoh,-65.1799,-20.8531,-0.0469806,173.719,7.5,4.77
4up5,-38.7758,-6.81383,0.00237475,45.6399,1,2.6
4ury,-67.47,-14.4508,-0.00229361,73.4939,3.5,2.22
4urz,-64.5997,-14.5083,-0.0036559,63.2299,2.5,2.52
4us3,-77.5601,-27.4369,-0.0187236,114.465,3.5,5.32
4uye,-64.2994,-4.60238,-0.00346147,60.3738,4,8.02
4uyf,-60.6307,-9.13533,-0.0205743,46.1796,4,7.6
4v01,-118.554,-18.9489,-0.0194122,141.348,7,8.11
4v24,-111.588,-9.30584,-0.0357421,84.3455,9.5,8.37
4v27,-64.3864,-21.8586,-0.0507049,143.171,7,6.66
4w52,-26.8142,0,0,4.88529,0,3.76
4w97,-168.114,-29.0392,-0.0363955,259.548,24,7.1
4w9d,-73.8016,-9.23894,0.00375324,72.6646,6.5,4.99
4w9f,-76.9513,-10.4009,0.00374131,66.3248,6.5,5.49
4w9j,-96.2562,-13.418,0.00229859,94.3737,11.5,6.23
4w9k,-83.1047,-10.3769,0.00672937,95.9563,11.5,6.54
4w9o,-95.5969,-5.78284,-0.00363406,74.2678,11,7.77
4w9p,-97.1533,-10.9365,-0.00650662,75.7459,11,7.8
4wa9,-91.0625,-12.6844,0.000675189,89.556,5,8.42
4whs,-26.4773,-4.71419,0.00137238,35.3085,1,4.12
4wk1,-104.202,-30.3369,-0.0102074,234.192,4,5.89
4wkb,-90.8436,-20.6718,-0.0407734,153.128,5,11.57
4wkn,-91.4675,-19.9931,-0.0391308,154.481,5,9.72
4wko,-102.51,-24.796,-0.0378606,161.974,9,9.47
4wkp,-103.44,-23.9093,-0.0405263,168.523,11.5,9.55
4wn5,-85.3249,-5.46621,-0.00127328,16.2232,20,7.41
4wop,-77.6485,-39.5747,-0.0223769,175.006,9.5,4.76
4wov,-76.4024,-9.78964,0.00174459,124.869,5,7.14
4wr7,-54.7494,-5.65655,-0.000830565,84.138,4.5,11.7
4wrb,-84.4671,-11.4565,0.00591602,77.5223,6.5,6.19
4wt2,-109.404,-6.85046,-0.0213262,84.781,12,10.42
4wup,-45.0461,-8.67619,-0.0020025,58.0016,5,9.82
4ww6,-51.9682,-9.28509,-0.00172935,81.4487,4.5,10.21
4ww8,-46.4854,-9.11993,-0.0001405,36.0725,4.5,10.17
4x11,-41.8873,-19.5988,-0.000786128,106.048,7.5,2.22
4x24,-90.7021,-20.421,-0.0407652,151.343,4.5,9.78
4x3k,-137.339,-35.585,0.00242206,174.071,28.5,4.56
4x48,-94.0554,-3.73352,-0.00016093,79.1067,6,6.77
4x50,-63.2536,-38.6557,-0.0216021,96.5497,6,7.75
4x5p,-69.3232,-39.47,-0.0197367,112.178,8,8.21
4x5q,-74.4457,-39.4835,-0.0195915,110.592,7,9
4x5r,-75.5358,-40.2783,-0.0270387,122.524,8,7.85
4x5y,-92.0569,-9.81658,-0.0202201,145.36,8,8.03
4x5z,-76.1855,-5.76871,-0.0194955,123.099,6,7.63
4x6i,-68.6284,-12.0694,-0.00167378,68.0737,4.5,8
4x6m,-120.33,-26.2411,-0.0123996,172.862,9,8.24
4x6n,-130.523,-17.478,-0.00461871,183.816,8,8.82
4x6o,-131.734,-12.9735,-0.00488848,160.573,11,8.72
4x8o,-206.589,-90.6233,-0.193294,493.611,19,6.6
4x8u,-59.3204,-2.80023,7.20627e-05,65.7262,1,2.46
4x8v,-127.064,-9.49364,-0.00824817,148.455,11,6.89
4xaq,-62.6837,-40.6391,-0.0871014,136.171,2.5,7.14
4xar,-62.3617,-40.6863,-0.0895352,138.006,2.5,6.97
4xas,-67.9354,-37.2197,-0.076073,143.626,2.5,6.59
4xe1,-49.6101,-11.0013,-0.00227366,66.8892,1.5,7.11
4xip,-70.8442,-2.57737,0.00107478,60.4793,2,6.63
4xiq,-73.8185,-6.89323,-0.00327726,70.5658,1,7.07
4xir,-84.0223,-6.83533,-0.00301907,74.555,3,6.94
4xit,-88.3453,-6.88447,-0.000941332,88.5268,3,7.27
4xmb,-122.439,-24.7335,-0.00520207,168.723,12,7.36
4xmr,-41.61,-29.0339,-0.0649069,63.6589,3.5,4.07
4xt2,-101.326,-0.18917,-0.00193551,101.193,2,7.15
4xtv,-157.773,-45.5257,-0.0104249,192.59,10.5,9.27
4xtw,-158.634,-47.512,-0.00914655,236.185,13,9.03
4xtx,-152.607,-45.5952,-0.0150573,230.889,13.5,10.57
4xty,-160.751,-49.4539,-0.0101941,226.443,11,9.21
4xtz,-158.063,-35.6464,-0.0144324,211.56,11,9.82
4xu0,-161.948,-39.2815,-0.0131098,215.298,11,9.11
4xu1,-155.425,-39.479,-0.0167728,219.612,10,9.49
4xu2,-155.135,-37.5613,-0.018665,208.133,11,9.23
4xu3,-150.817,-33.157,-0.0157276,199.087,12,9.5
4xxh,-84.2796,-42.9451,-0.0200725,216.517,9.5,5
4xy8,-63.7245,-9.53004,0.00223959,94.6522,2.5,6.4
4xya,-57.3542,-9.37644,-0.00310862,90.6801,1.5,5.86
4y0a,-44.5861,-27.7452,-0.0557237,86.7218,2.5,2.31
4y2q,-52.6958,-9.78497,-0.0461584,88.266,2,2.92
4y59,-81.7815,-15.8411,-0.00495929,93.9183,2.5,5.24
4y5d,-85.3012,-18.8482,-0.00424934,84.8387,3.5,5.92
4y79,-93.2843,-4.8825,-0.00188444,84.5093,6,7.96
4y8x,-133.667,-12.7358,-0.00470416,160.849,11,8.43
4yc0,-60.5762,-13.6878,-0.0204712,83.4159,2,4.13
4yc9,-69.2869,-9.41909,-0.0256363,83.9026,16,8.89
4ye3,-113.113,-20.4657,-0.0058584,134.816,16,8.37
4yes,-94.462,-21.5903,-0.0127846,114.124,5.5,8.02
4ygf,-38.5977,-14.0364,-0.00165237,76.4206,2.5,7.68
4yha,-43.95,-15.6154,-0.00321085,69.2081,2.5,6.65
4yhq,-114.358,-19.3416,-0.00624434,143.47,13,8.77
4yik,-93.9999,-20.1307,0.000954514,171.167,5,6.89
4ykj,-36.6233,-33.9331,-0.0727012,80.8746,1.5,4.43
4ykk,-43.3166,-44.6392,-0.0816391,103.219,3,2.77
4ymb,-69.7337,-32.4289,-0.0541046,110.29,5,6.21
4ymg,-112.369,-40.0351,-0.0563321,212.582,8.5,4.68
4ymh,-108.501,-38.0325,-0.0448656,209.555,9,6.46
4yml,-92.3672,-25.7594,-0.0427412,152.546,4.5,8.35
4ymq,-111.656,-4.84009,0.00126537,122.342,13,5.8
4ymx,-65.0347,-58.2967,-0.103749,150.065,5.5,7.1
4ynb,-108.831,-20.4509,-0.0381561,185.378,5.5,10.37
4ynl,-107.285,-79.5933,-0.14802,223.638,24,4.62
4yo8,-90.3586,-20.3024,-0.0402514,142.487,9,10.52
4yrd,-34.5169,-7.02488,0.00158008,41.0138,1.5,4.57
4ysl,-61.2677,-29.9809,-0.0176312,136.402,10,5.8
4ytc,-78.9138,-15.2274,0.00521556,147.226,5.5,7.89
4yth,-74.3432,-5.96309,0.000944919,144.297,6,8.7
4yzu,-91.3581,-5.82369,-0.00108085,108.382,5,5.05
4z0k,-98.9598,-5.06413,-0.00303174,115.578,3.5,6.34
4z0q,-59.1435,-8.88122,-0.00239175,62.4932,2.5,8.17
4z1e,-52.9419,-10.324,-0.00115708,65.0444,3.5,8.24
4z1j,-56.4103,-12.5009,-0.00277659,64.1886,2.5,8.11
4z1k,-57.2525,-12.0306,-0.00258777,76.3541,3.5,8.33
4z2b,-95.0675,-7.70223,-9.08112e-06,122.687,4.5,7.76
4z6h,-61.6463,-4.87138,-0.00329905,40.3764,1,6.21
4z6i,-77.3129,-12.3286,-0.0049248,56.3697,5,6.31
4z83,-90.5957,-23.2967,-0.0439941,116.956,3,7.4
4z84,-90.084,-25.0709,-0.0430193,119.663,3,5.82
4z93,-66.0507,-4.57265,-0.00171072,65.1731,4,7.35
4zae,-113.822,-10.5379,-0.00317576,126.997,6,8.44
4zb6,-108.009,-55.4115,-0.0898003,289.904,22,6.28
4zb8,-111.926,-55.5929,-0.095001,289.631,22,6.03
4zba,-103.154,-54.1444,-0.0943405,263.826,22,5.51
4zbf,-88.064,-7.93309,-0.0296314,62.1437,6.5,7.13
4zbi,-86.9927,-6.70108,-0.0284486,54.3779,6,6.51
4zeb,-109.486,-56.0848,-0.0275762,250.952,14,6.52
4zec,-108.659,-46.2495,-0.0310931,276.428,15.5,5.82
4zei,-59.2627,-31.1499,-0.0220105,124.181,3.5,5.88
4zek,-68.7698,-34.1533,-0.0180995,124.532,5.5,5.66
4zhl,-163.261,-53.7858,-0.0485063,287.592,14,6.47
4zhm,-118.887,-31.1515,-0.021584,208.399,10,8.05
4zip,-129.21,-13.7892,-0.00382441,123.507,15.5,9.68
4zj4,-108.509,-28.2625,-0.0618114,206.048,11.5,8.1
4zj6,-106.259,-23.5052,-0.0527501,205.462,11.5,8.52
4zji,-85.0812,-4.15871,-0.0260298,98.2011,2,6.47
4zl4,-129.592,-59.3954,-0.0492535,192.405,21.5,7.86
4zls,-129.082,-10.1318,-0.00517605,110.873,16.5,9.09
4zme,-52.34,-13.9049,0.00276182,117.918,3.5,4.3
4zo5,-98.4579,-1.84402,8.36378e-05,88.2347,7,9.82
4zow,-54.5867,-10.8623,-0.0077677,91.4276,7,4.12
4zvi,-66.9838,-4.80016,-0.00477861,85.3487,5,6.33
4zwx,-58.3882,-9.21467,-0.00275998,88.009,18.5,8.7
4zwz,-67.9789,-20.9188,-0.00427374,120.622,9.5,8.7
4zx0,-75.1884,-17.07,-0.00484958,123.653,10,8
4zx1,-58.6373,-11.2198,-0.00251835,106.451,9,6.14
4zyf,-95.0032,-0.39759,0.0012556,62.5553,9,8.64
4zzd,-78.4699,-2.38845,-0.000798532,131.816,7,6.6
4zzx,-67.1202,-11.2109,-0.00321624,82.598,5,6.9
4zzy,-88.0902,-10.8721,-0.00531568,108.8,3,5.6
4zzz,-64.6107,-11.9584,-0.00233136,89.6647,5.5,7.06
5a2i,-75.2602,-17.5798,-0.0133224,152.542,17,5.06
5a5q,-39.4366,-21.0241,-0.0529799,64.4644,2,4.68
5a81,-53.7976,-20.9917,-0.0521063,73.0645,5,5.54
5acy,-61.9312,-3.43896,0.00126981,41.5007,5,8.19
5afv,-54.3224,-1.39616,-0.00124545,82.5446,4,5.59
5ahw,-84.7216,-24.2701,-0.00667324,157.407,2,5.17
5alb,-137.846,-11.3314,-0.0014192,167.913,11.5,10.71
5am6,-70.2714,-18.4303,-0.000521056,115.664,2,6.73
5am7,-69.4846,-14.2907,-0.00302143,116.059,2,7.19
5amd,-65.1114,-18.1309,-0.00506573,94.4169,7.5,8.55
5amg,-60.9785,-17.9187,-0.00346739,86.4392,8.5,8.22
5aml,-58.8318,-17.9535,-0.00400734,91.1988,6.5,9.15
5aoi,-55.0396,-1.18311,-0.00630439,38.3073,3.5,3.03
5aoj,-66.0747,-1.10955,-0.000120462,56.1372,2.5,4.68
5aol,-43.5689,-5.90935,-0.00080033,59.8946,2,2.32
5aut,-65.3705,-8.86882,-0.0116124,72.7411,3,5.17
5azf,-96.4712,-28.5635,-0.0552179,120.23,17.5,4.44
5boj,-52.9075,-8.73033,-0.040389,49.768,6,7
5bry,-117.407,-22.5033,-0.0121952,139.987,14.5,11.82
5bs4,-116.533,-28.5473,-0.0135847,136.584,14,11
5btx,-47.3085,-8.0489,0.00313976,107.694,2,3.55
5bv3,-107.173,-51.1976,-0.113792,245.846,7.5,7.17
5bwc,-76.0722,-1.80387,-0.000975073,85.3945,12,7.21
5byi,-53.0855,-8.7697,-0.00205806,77.7181,5,7.51
5c1m,-88.3051,-8.17029,-0.0261453,94.115,1.5,10.8
5c2a,-64.1714,-0.0813434,2.52344e-05,78.2132,4,8.32
5c3p,-33.1427,-21.2639,-0.0324406,80.6466,4,4.46
5c5t,-39.3626,-19.58,-0.0423226,82.8886,4,3.13
5c8n,-82.6067,-13.6539,-0.0189051,145.069,7.5,7.55
5cap,-82.2656,-10.1202,-0.00129398,115.247,7,7.28
5caq,-80.4428,-7.79502,-0.00258262,134.123,5,8.57
5cas,-87.0539,-9.21294,-0.00169977,160.511,7.5,8.85
5cau,-87.4896,-7.73041,-0.0023444,160.259,7.5,8.8
5cbm,-54.4178,-28.6873,-0.0150583,118.056,5.5,7.77
5cbr,-87.7709,-33.8695,-0.053343,134.993,5,5.74
5cbs,-65.8158,-31.2757,-0.053005,104.728,5,5.41
5cc2,-60.1494,-22.1514,-0.0246757,80.8727,1,4.1
5cep,-67.2623,-4.29991,-0.0031959,95.9025,5,6.84
5ceq,-71.3737,-3.61583,-0.00263842,83.0509,5,7.38
5cjf,-54.8778,-8.54506,-0.00223048,71.007,5,9.59
5cp9,-31.3479,-11.0826,-0.0394862,33.6929,3,3.51
5cqu,-76.7712,-0.949282,0.0130521,98.144,7.5,6.54
5cs3,-39.6481,-6.72767,-0.0328862,66.8852,6.5,2.15
5ct2,-40.753,-8.56712,-0.0351769,41.1113,5,2.92
5d1r,-56.9506,-0.0294531,-5.84301e-05,-4.80776,12,4.84
5d21,-40.5989,-25.9308,-0.000578128,72.0685,5,8.38
5dgu,-118.736,-17.4693,-0.00547009,118.266,14.5,11.35
5dgw,-118.842,-21.9614,-0.0105563,134.288,15.5,11.05
5dit,-104.417,-7.08518,-0.00572841,70.6236,16.5,6.15
5dq8,-57.4881,-6.6836,-0.0251763,72.1679,4,4.14
5dqe,-57.7959,-3.43934,-0.0261733,54.9029,3,3.63
5e13,-62.6689,-20.4971,0.00149879,136.757,6.5,4.24
5e1s,-89.7553,-6.44158,-0.00299286,154.604,9,7.92
5e2o,-118.149,-12.0174,-0.0190149,147.188,9,8.7
5e2p,-126.608,-14.6397,-0.00115849,159.432,9.5,8.8
5e2r,-61.4012,-8.87062,-0.00160559,68.9675,5,7.06
5e8f,-90.9787,-33.1179,-0.055914,137.771,24,8.64
5efa,-73.4081,-25.7076,-0.0768897,169.717,9.5,4.83
5efc,-63.1652,-19.9029,-0.0509276,166.824,9,4.85
5egm,-114.402,-5.37959,-0.000785003,147.398,5,8.62
5er1,-84.6221,-22.2045,-0.0818179,125.161,18,6.02
5er2,-147.653,-44.5125,-0.0101142,212.107,29,6.57
5fl4,-58.0368,-10.3458,-0.00285498,69.2339,3.5,7
5fl5,-53.378,-10.3773,-0.00233602,69.163,4.5,8.19
5fl6,-51.9181,-10.3346,-0.000748084,65.5047,3.5,7.36
5std,-85.1618,-5.00033,-0.000838514,95.7348,5,10.49
5tmp,-162.523,-39.2857,-0.0837675,349.37,20,7.47
5upj,-64.3527,-9.08644,0.00216793,45.7252,3.5,7.12
5yas,-32.8563,-1.55444,0.000688249,81.5881,3,3.26
6cpa,-90.737,-35.7966,-0.00610783,162.126,12,11.52
6rnt,-52.3043,-19.6229,0.00917167,122.958,5,2.37
6std,-75.8643,-0.121116,-9.96926e-05,52.86,4,8.64
6upj,-57.3497,-10.7154,0.00210305,45.0759,3.5,6.32
7std,-70.0386,-0.189099,-0.000189373,47.3189,4,10.72
7upj,-84.4354,-18.9744,0.000897376,75.0808,6.5,8.49
8a3h,-78.2121,-41.6105,0.010092,172.597,7.5,4.06
8cpa,-91.6332,-36.2869,-0.00147715,163.115,12,9.15
966c,-85.6911,-22.8159,-0.00894753,80.3647,6.5,7.64
1a30,-71.7623,-19.3102,0.0369731,142.63,12.5,4.3
1bcu,-53.6139,-10.0536,-0.00190244,76.738,0.5,3.28
1bzc,-87.4923,-35.589,-0.0689097,135.541,8,4.92
1c5z,-44.7765,-22.7893,-0.00459882,60.5716,1.5,4.01
1e66,-87.9375,-3.90877,-0.00216502,60.6179,1.5,9.89
1eby,-148.321,-27.867,-0.0110474,176.417,15,9.7
1gpk,-69.5952,-9.86584,-0.0182352,76.4639,0.5,5.37
1gpn,-71.817,-1.40887,-0.0195591,70.2719,0,6.48
1h22,-109.28,-9.49144,-0.0352594,106.133,13,9.1
1h23,-114.301,-8.72744,-0.0367217,103.321,15,8.35
1k1i,-81.0106,-34.6803,-0.00902618,124.774,8.5,6.58
1lpg,-120.158,-15.2826,-0.00642528,151.323,10.5,7.09
1mq6,-122.642,-10.0182,-0.00287231,142.191,8,11.15
1nc1,-91.6776,-24.719,-0.00781429,151.006,4.5,6.12
1nc3,-89.6347,-38.8042,-0.012463,180.442,3.5,5
1nvq,-99.8519,-18.8025,-0.0432318,136.468,4.5,8.25
1o0h,-66.0033,-34.9687,-0.0790332,153.264,7,5.92
1o3f,-78.8566,-29.8634,-0.0060802,108.925,4,7.96
1o5b,-61.291,-14.3151,-0.00432832,70.5153,1.5,5.77
1owh,-72.0386,-25.0348,-0.0216448,108.713,5,7.4
1oyt,-91.9426,-20.1877,-0.0090549,122.85,4.5,7.24
1p1n,-59.5945,-30.3382,-0.0544823,110.4,4,6.8
1p1q,-60.1002,-38.4935,-0.050928,122.968,4,4.89
1ps3,-62.0358,-26.1988,-0.00944568,135.734,3,2.28
1pxn,-76.4095,-14.8352,-0.00290079,113.573,2.5,7.15
1q8t,-55.9722,-7.85576,-0.0109428,79.7432,3.5,4.76
1q8u,-63.433,-3.05334,-0.0122061,80.6946,2,5.96
1qf1,-86.7196,-27.647,0.0155509,104.734,11.5,7.32
1qkt,-62.3227,-7.66224,0.00400788,24.9514,1,9.04
1r5y,-55.3656,-30.9415,-0.0550262,98.7162,1,6.46
1s38,-55.3763,-25.5321,-0.048358,91.248,0.5,5.15
1sqa,-90.9616,-25.3092,-0.0128416,162.528,7,9.21
1syi,-76.015,-44.2004,-0.0658802,135.977,3.5,5.44
1u1b,-101.393,-34.6068,-0.0657083,230.66,14.5,7.8
1uto,-36.0997,-8.02883,-0.0205832,51.4596,2.5,2.27
1vso,-56.9659,-33.1182,-0.0632601,120.718,7.5,4.72
1w4o,-56.6315,-33.9659,-0.0413753,116.205,4,5.22
1y6r,-92.5523,-31.9627,-0.0411058,172.358,4.5,10.11
1yc1,-77.9406,-15.1502,-0.0166784,140.073,4,6.17
1ydr,-62.7238,-2.22025,-0.0113491,79.7154,2,5.52
1ydt,-92.7788,-12.1549,-0.0160624,108.194,8,7.32
1z6e,-124.343,-19.0152,-0.00939584,181.166,7.5,9.72
1z95,-96.451,-6.28945,-0.00192228,97.0693,6.5,7.12
1z9g,-55.0639,-16.5764,0.0127924,75.3526,6.5,5.64
2al5,-68.2556,-41.5187,-0.0639236,144.54,3.5,8.4
2br1,-75.5173,-1.95745,0.000372253,114.805,7.5,5.14
2brb,-69.1663,-3.57102,0.000211772,97.8839,3.5,4.86
2c3i,-68.0642,-0.256926,0.00176175,76.611,5,7.6
2cbv,-55.9542,-36.8181,-0.0581205,114.645,2,5.48
2cet,-81.8849,-26.4683,0.00783936,139.091,6,8.02
2fvd,-87.4084,-15.5422,-0.00542443,129.832,6,8.52
2fxs,-65.976,-11.1186,-0.00292164,116.799,9,6.06
2hb1,-54.9622,-18.0339,-0.0599401,93.0091,4,3.8
2iwx,-63.0662,-4.23351,0.00265838,76.0779,1,6.68
2j78,-60.8316,-34.765,-0.00420816,132.208,3.5,6.42
2j7h,-48.178,-33.6074,-0.106999,124.25,2.5,7.19
2p15,-97.3837,-9.76786,0.00349731,44.5971,4,10.3
2p4y,-111.266,-4.11615,-0.0148153,123.864,9,9
2pog,-67.4215,-11.388,-0.00754917,44.7743,2,9.54
2qbp,-99.051,-20.2077,-0.0592734,141.975,9,8.4
2qbq,-81.4529,-19.5187,-0.0635742,118.262,7,7.44
2qbr,-81.0579,-19.1805,-0.0599688,122.026,8,6.33
2qe4,-72.7544,-11.422,-0.00297671,55.6403,4,7.96
2qnq,-116.131,-25.4274,-0.0730504,115.45,10,6.11
2r9w,-65.3422,-14.6417,-0.0300138,117.517,5,5.1
2v00,-52.1369,-18.7039,-0.0645051,87.5005,3.5,3.66
2v7a,-86.7832,-12.5866,-0.0165259,122.258,6,8.3
2vkm,-163.35,-22.065,-0.036784,175.061,15.5,8.74
2vvn,-73.1692,-23.1791,-0.00305268,112.226,3.5,7.3
2vw5,-83.6393,-13.9143,-0.0115487,99.4329,4,8.52
2w4x,-59.3297,-24.2767,-0.00707404,123.66,5.5,4.85
2w66,-67.5829,-29.9534,-0.0175297,133.372,4,4.05
2wbg,-79.5141,-28.7703,-0.000141722,127.048,9,4.45
2wca,-67.8632,-29.4674,-0.00265932,107.988,8.5,5.6
2weg,-39.7737,-7.64922,-0.00170363,52.1081,1.5,6.5
